store_name,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,Monthly_Avg,YTD_2025
Circle K Beach,0.0,22.93,167.69,360.98,790.01,858.87,556.94,836.97,645.56,652.49,904.86,380.64,514.83,2583.55
Circle K Blanding,0.0,0.0,265.04,252.08,148.22,181.35,259.75,481.63,401.86,93.37,383.53,314.04,231.74,1192.8
Circle K Carlsbad,0.0,0.0,0.0,0.0,0.0,25.12,338.05,500.72,672.66,845.22,1158.03,716.02,354.65,3391.93
Circle K Franchise (Oscar) - Bear Valley & 3rd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.98,22.25,266.98
Circle K Monument,0.0,0.0,176.54,392.7,91.39,152.58,312.15,104.18,122.21,171.95,258.41,87.35,155.79,639.92
Circle K- Civic Energy Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.69,144.7,384.28,379.04,236.8,98.88,1144.82
Circle K- Interstate Mobil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.39,8.78,105.39
Circle K- Lakeview Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.5,454.34,199.83,311.4,190.69,121.4,1156.26
Clinton Valero,19.78,60.04,57.57,27.17,68.76,104.96,141.8,40.51,75.93,0.0,2.19,8.57,50.61,86.69
Clipper Petroleum #1,90.57,293.88,382.62,639.1,848.47,485.39,461.46,428.41,588.66,517.4,963.99,486.75,515.56,2556.8
Clipper Petroleum #25,0.0,33.82,465.43,287.45,345.77,188.31,254.38,345.32,363.99,155.02,149.99,87.16,223.05,756.16
Clipper Petroleum #26,116.31,148.34,400.68,499.92,429.54,363.69,461.55,294.59,293.58,232.27,206.75,127.95,297.93,860.55
Clipper Petroleum #30,140.48,312.16,307.96,321.6,300.13,379.97,364.48,251.19,348.44,217.75,295.87,338.58,298.22,1200.64
Clipper Petroleum #32,563.75,1358.45,991.73,985.22,770.86,853.15,877.13,1061.09,1353.67,1414.96,1945.68,1129.55,1108.77,5843.86
Clipper Petroleum #38,106.21,331.75,564.71,388.88,206.46,169.03,291.61,379.32,207.99,381.4,743.29,642.34,367.75,1975.02
Clipper Petroleum #39,125.57,458.32,603.96,394.96,894.13,581.35,770.91,460.69,621.45,456.38,611.52,462.12,536.78,2151.47
Clipper Petroleum #40,54.31,323.9,163.57,295.23,328.13,456.37,401.01,535.96,412.96,509.02,382.96,327.75,349.26,1632.69
Clipper Petroleum #41,0.0,0.0,0.0,0.0,0.0,0.0,9.88,86.57,91.82,105.9,49.37,62.36,33.82,309.45
Clipper Petroleum #43,0.0,0.0,0.0,0.0,0.0,0.0,143.02,3.29,133.86,17.74,73.49,113.16,40.38,338.25
Clipper Petroleum #45,65.52,206.3,403.3,215.95,222.83,340.89,365.22,401.24,282.64,343.61,518.82,311.42,306.48,1456.49
Clipper Petroleum #47,1268.32,3291.2,3395.34,3659.14,4055.51,3170.75,3768.12,4279.4,5324.57,3904.62,5000.45,4507.23,3802.05,18736.87
Clipper Petroleum #49,174.76,636.77,507.18,559.4,546.98,795.8,797.15,433.41,718.72,629.37,544.03,341.95,557.13,2234.07
Clipper Petroleum #55,304.02,1059.37,1154.4,1065.54,1031.32,1043.08,990.58,1068.6,1280.72,1374.76,1144.38,1153.41,1055.85,4953.27
Clipper Petroleum #57,1508.1,3635.58,4246.35,3070.51,1629.26,1532.05,2575.72,2776.05,5035.55,3060.06,3877.63,2708.73,2971.3,14681.97
Clipper Petroleum #60,524.43,942.76,728.36,610.25,1241.27,1198.81,871.54,883.44,1026.73,656.41,959.77,749.19,866.08,3392.1
Clipper Petroleum #64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98,73.28,35.11,68.39,182.36,30.43,359.14
Clipper Petroleum #7,61.85,86.36,75.18,16.94,99.7,179.61,18.55,162.99,29.61,223.39,321.1,299.52,131.23,873.62
Clipper Petroleum #75,0.0,0.0,0.0,0.0,0.0,0.0,252.47,567.22,510.35,723.62,796.36,364.0,267.83,2394.33
Clipper Petroleum #77,423.04,1058.08,999.61,1521.81,1455.68,1259.71,1186.66,1335.76,1830.44,1177.12,1270.09,675.76,1182.81,4953.41
Clipper Petroleum #91,357.26,715.59,1168.28,897.7,1137.82,825.0,766.22,944.3,1136.02,570.8,1158.59,809.8,873.95,3675.21
Coopers Chicken (Corner Store),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.71,938.28,87.08,1044.99
Coopers Chicken (Homedale),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.88,698.95,66.4,796.83
Coopers Chicken (Lakeview Sinclair),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.73,6.89,82.73
Covington Food Mart,0.0,0.0,0.0,0.0,50.04,189.54,334.24,307.42,400.15,272.95,437.26,277.42,189.09,1387.78
Daily Mart,151.91,398.2,598.79,406.95,385.99,389.21,537.69,569.59,706.78,535.56,660.35,417.75,479.9,2320.44
Dairy Queen (909 Kings Hwy),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.8,467.1,43.74,524.9
Danish Gourmet Grill ,50.94,250.16,168.85,289.6,249.87,322.77,268.5,188.35,182.34,244.17,190.03,83.16,207.39,699.7
Dash In - Windsor Mill,50.05,79.5,7.02,35.78,30.13,51.35,132.11,144.07,97.74,133.65,97.42,73.64,77.7,402.45
Davison Fuel Inc Shell (W Davison),0.0,0.0,0.0,0.0,0.0,0.0,91.14,346.63,361.56,472.44,225.13,197.77,141.22,1256.9
Deerings Market,43.25,99.54,103.17,213.47,311.3,263.96,356.66,86.69,66.96,408.55,115.7,64.17,177.78,655.38
Delmar Tiger Mart & Subway,22.9,24.67,20.4,36.41,37.87,53.64,8.24,0.0,0.0,18.15,45.15,32.24,24.97,95.54
Denton Goose Creek,14.03,110.84,112.05,105.4,80.24,59.87,79.74,52.32,117.45,68.48,240.95,156.61,99.83,583.49
Discount Convenience #5,330.37,811.03,809.03,543.58,506.04,444.88,1255.37,484.88,598.2,1017.23,787.02,696.7,690.36,3099.15
Dollar Plus L.L.C.,102.8,252.95,391.25,278.95,80.25,280.5,126.5,233.6,135.05,158.39,190.05,40.25,189.21,523.74
Don's Xpress Center Central,170.48,1364.84,1733.59,1390.0,2013.81,1687.8,1664.75,1311.85,1555.29,1089.42,1332.33,657.94,1331.01,4634.98
Don's Xpress Center Downtown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1,193.07,47.21,43.12,66.81,32.44,350.21
Don's Xpress Center Main,0.0,182.56,431.85,573.71,655.7,666.16,533.29,583.8,806.86,780.42,596.48,288.71,508.3,2472.47
Double Kwik - 1036,4.38,23.21,0.0,13.34,0.0,10.16,0.0,0.0,0.0,0.0,0.0,0.0,4.26,0.0
Double Kwik - 1042,0.0,16.99,0.0,0.0,0.0,4.49,16.98,0.0,0.0,0.0,0.0,0.0,3.2,0.0
Double Kwik - 1062,57.1,223.54,261.68,230.74,172.47,184.58,192.68,171.97,403.88,328.93,205.17,257.73,224.21,1195.71
Double Kwik - 1072,0.0,0.0,4.89,8.49,0.0,0.0,53.52,0.0,19.15,0.0,4.29,21.53,9.32,44.97
Double Kwik - 1074,13.46,7.47,49.29,0.59,88.87,95.01,0.0,58.98,0.0,13.98,0.0,49.14,31.4,63.12
Double Kwik - 1076,50.85,38.48,100.64,95.14,31.31,7.18,45.78,0.0,0.0,0.0,61.79,85.85,43.09,147.64
Double Kwik - 1078,15.85,3.58,0.0,39.4,21.82,20.13,97.57,82.77,40.56,23.75,49.56,86.6,40.13,200.47
Double Kwik - 2014,64.11,115.45,141.14,142.27,180.4,149.36,128.14,192.61,27.62,38.57,48.39,47.11,106.26,161.69
Double Kwik - 2024,29.43,195.17,240.0,68.96,304.23,208.17,382.05,182.11,223.55,240.5,221.07,123.96,201.6,809.08
Double Kwik - 2026,28.47,8.66,0.0,77.97,11.27,11.15,26.33,90.27,59.85,27.34,90.11,119.87,45.94,297.17
Double Kwik - 2050,221.82,586.83,388.21,714.37,769.02,469.36,716.72,288.81,474.11,648.0,767.97,524.92,547.51,2415.0
Double Kwik - 2051,147.03,290.92,265.53,325.18,275.17,371.71,346.34,539.57,332.26,220.77,61.83,63.07,269.95,677.93
Double Kwik - 2052,65.32,134.45,76.75,250.92,223.71,368.87,200.28,525.65,225.62,567.7,393.28,322.52,279.59,1509.12
Double Kwik - 2053,15.45,155.27,50.98,334.22,595.94,233.33,254.92,155.58,286.38,92.29,174.88,130.05,206.61,683.6
Double Kwik - 2060,0.0,0.0,0.0,0.0,0.0,0.0,11.98,0.0,0.0,17.98,0.0,0.0,2.5,17.98
Double Kwik - 2062,0.0,106.18,94.07,21.83,37.31,42.76,5.98,38.35,2.09,8.96,16.27,0.0,31.15,27.32
Double Kwik - 2070,0.0,16.99,2.29,20.66,16.82,36.38,0.0,81.61,57.06,88.68,7.98,6.78,27.94,160.5
Double Kwik - 2074,0.0,0.0,0.0,0.0,10.96,0.0,24.17,0.0,0.0,0.0,104.61,0.0,11.65,104.61
Double Kwik - 2076,100.05,710.86,530.15,450.46,354.72,481.55,419.44,205.69,234.04,468.63,264.6,292.09,376.02,1259.36
Double Kwik - 2077,8.67,6.08,64.0,29.59,73.67,41.29,73.27,52.47,4.09,108.91,171.38,82.02,59.62,366.4
Dunn Loring Sunoco,119.52,312.98,267.05,201.08,132.62,254.51,370.95,132.21,140.25,154.74,71.17,35.96,182.75,402.12
E-Z Liquors,31.99,76.95,298.36,199.89,44.97,136.96,0.0,385.52,216.92,429.94,184.35,31.98,169.82,863.19
E-Z Quick Food Market,0.0,19.55,21.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.99,0.0,4.1,7.99
EZ Streett - Canton,9.14,94.29,154.81,76.51,87.75,116.06,147.15,56.81,102.77,60.17,84.78,28.82,84.92,276.54
Eagle Gas & Food Market,86.56,160.74,217.11,168.21,328.89,527.37,521.7,244.09,556.4,349.35,573.4,142.13,323.0,1621.28
Eagle Stores (Fairborn),0.0,0.0,0.29,0.0,0.0,0.0,58.15,382.0,1185.94,672.23,1122.21,1114.11,377.91,4094.49
Eagle Stores (Killbuck Marathon),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.74,0.0,1.89,22.74
Eagle Stores (Lancaster),0.0,0.0,0.29,70.35,51.29,167.06,355.78,200.25,141.69,101.14,54.56,5.98,95.7,303.37
East Spring Market,22.39,101.17,87.97,0.0,0.0,0.0,32.77,36.52,31.11,13.05,33.33,5.47,30.32,82.96
Easy Stop #3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.48,47.93,0.0,0.0,0.0,5.12,47.93
Elm Street Mobil ,0.0,0.0,21.66,0.0,0.0,0.0,0.0,15.18,0.0,0.0,0.0,0.0,3.07,0.0
Elyria Sunoco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.98,0.0,0.83,9.98
Energy Mart 1 - Four Seasons,264.11,713.98,472.12,376.15,607.7,283.09,485.3,505.31,400.89,398.38,625.27,605.41,478.14,2029.95
Energy Mart 10 - Long Shoals Rd,441.09,958.62,869.23,1549.46,2541.48,1043.48,2009.05,2354.77,3771.95,2990.12,3636.9,2856.96,2085.26,13255.93
Energy Mart 11 - Black Mountain,165.09,197.22,255.9,229.21,368.72,125.89,255.17,118.7,596.96,342.19,346.69,214.93,268.06,1500.77
Energy Mart 2 - Haywood Rd,39.82,182.29,88.96,170.21,86.19,161.7,112.1,159.93,491.1,120.3,339.25,107.88,171.64,1058.53
Energy Mart 3 - Brevard Rd,0.0,117.73,59.27,71.39,317.97,139.68,172.18,110.78,381.26,284.71,104.3,151.42,159.22,921.69
Energy Mart 4 - Rosman Hwy,0.0,90.82,115.93,78.47,245.5,46.13,186.47,199.59,268.9,265.47,323.73,105.73,160.56,963.83
Energy Mart 8 - Upward Rd,27.16,150.4,106.7,280.71,331.62,347.39,172.96,282.04,431.58,343.9,204.39,288.66,247.29,1268.53
Exxon Belcamp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.78,31.23,23.61,14.37,14.87,9.91,84.08
Exxon Constant Friendship,0.0,46.64,54.65,52.72,0.0,0.0,8.25,40.42,13.98,0.0,42.94,35.55,24.6,92.47
Exxon Edgewood,18.04,49.8,22.81,66.83,9.77,62.57,32.97,47.67,26.8,21.23,43.88,2.39,33.73,94.3
Exxon Macphail,7.97,41.05,0.0,50.51,25.91,20.02,63.21,0.0,31.23,0.0,24.92,36.84,25.14,92.99
Exxon Old Bridge,65.77,315.0,475.18,423.72,350.7,277.96,311.43,361.27,308.57,161.08,108.96,97.87,271.46,676.48
Fair Road Sunoco,6.58,16.24,0.0,0.0,0.0,0.0,22.91,3.49,25.71,0.0,0.0,25.99,8.41,51.7
Fairlakes Convenience,55.89,274.47,172.39,200.62,178.63,110.19,156.56,145.85,148.73,218.86,102.15,33.51,149.82,503.25
Fast Break Corner Store,683.66,1469.8,1333.35,1122.85,1734.74,1526.84,1426.15,629.79,1217.62,1506.22,2277.48,1766.58,1391.26,6767.9
Fastbreak Convenience Store - 97 Market,92.93,415.84,518.65,720.4,682.66,690.39,609.22,536.51,481.59,699.52,538.83,249.79,519.69,1969.73
Fastbreak Convenience Store - Ashland Hills,0.0,38.47,53.39,8.87,36.78,16.64,56.13,51.21,8.17,30.48,83.0,29.75,34.41,151.4
Fastbreak Convenience Store - Homedale Fastbreak,326.75,711.61,846.17,871.96,787.0,838.37,1366.05,1227.51,699.51,756.73,692.21,479.34,800.27,2627.79
Fastbreak Convenience Store - Pine St. Market,40.29,92.29,69.9,71.5,112.27,248.06,364.86,205.24,184.47,165.17,159.05,201.88,159.58,710.57
Fastbreak Convenience Store - Stewart Ave Market,95.93,219.11,226.1,437.84,161.98,579.07,520.23,480.08,371.53,413.3,855.58,330.99,390.98,1971.4
Felton Goose Creek & Subway,23.04,40.6,46.28,51.45,54.52,39.28,17.56,41.04,54.1,85.58,80.77,30.81,47.09,251.26
Fenwick Goose Creek and Subway,0.0,10.63,0.0,20.3,0.0,0.0,21.82,33.79,15.82,19.74,0.0,2.29,10.37,37.85
Flatshoals Food Store,0.0,0.0,0.0,0.0,99.13,694.51,844.17,1282.1,2096.04,973.73,849.81,744.3,631.98,4663.88
Gas Express (10251 Chantilly Pkwy),0.0,0.0,0.0,0.0,0.0,41.67,30.99,85.06,105.9,150.32,174.46,105.06,57.79,535.74
Gas Express (4303 S Court St),0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.02,381.85,666.67,381.07,83.53,134.68,1513.12
Georgetown Sunoco,55.04,171.68,182.55,74.79,133.67,146.44,30.88,49.98,56.1,156.28,173.62,59.31,107.53,445.31
Glen Burnie Mobile,0.0,34.98,28.45,45.44,27.07,39.64,33.31,46.77,90.04,4.98,19.99,50.04,35.06,165.05
Greenwich Petroleum Inc,31.96,93.68,43.43,46.42,114.57,85.89,119.35,142.77,81.91,47.35,82.93,77.43,80.64,289.62
Gud2Go,45.6,51.09,46.39,33.57,48.96,112.88,31.06,77.87,22.03,119.7,52.65,10.17,54.33,204.55
H1 Energy #1,11.57,40.94,18.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0
H1 Energy #3,0.0,16.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0
H1 Energy #4,0.0,59.01,20.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63,0.0
HD Travel Center,85.99,194.63,37.94,99.52,100.02,139.54,220.15,144.34,185.42,33.92,115.33,68.65,118.79,403.32
Hillside Shell,2.79,19.12,14.34,0.0,0.0,2.59,10.16,6.93,0.0,0.0,0.0,0.0,4.66,0.0
Hop In (2700 N University Ave),0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,0.0,0.0,2.37,0.0
Hop N Shop #14,0.0,36.26,49.08,90.38,79.96,41.43,89.65,14.97,22.13,14.95,0.0,0.0,36.57,37.08
Hop N Shop #16,0.0,22.43,96.27,163.17,122.91,149.92,62.7,44.06,26.6,110.36,164.21,0.0,80.22,301.17
Hop N Shop #18,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0
Hop N Shop #19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.39,0.45,5.39
Hop N Shop #6,0.0,0.0,13.26,0.0,0.0,0.0,0.0,48.27,17.45,0.0,0.0,0.0,6.58,17.45
Hop N Shop #7 (Kent's Travel Center),0.0,5.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,0.0,0.0,3.47,35.9
Humdingers #15,52.31,179.33,399.97,211.54,194.07,89.46,151.34,84.19,144.14,172.93,144.56,64.48,157.36,526.11
Humdingers #17,0.0,26.41,12.99,86.11,201.01,117.44,19.57,39.16,51.17,33.22,51.82,15.98,54.57,152.19
Hurlock Goose Creek & Subway,0.0,0.0,29.19,42.89,2.41,0.0,28.85,5.37,33.47,40.41,41.47,25.01,20.76,140.36
Idylwood Mart,113.52,367.52,251.0,443.02,554.36,67.24,327.03,133.12,176.83,183.69,156.74,72.03,237.17,589.29
Isabella Tiger Mart & Subway,11.83,40.16,23.69,11.28,37.73,19.07,41.03,69.98,12.27,5.08,58.7,0.0,27.57,76.05
Issaquah Chevron,62.33,221.93,423.07,237.75,221.63,248.59,212.47,266.58,502.97,379.76,513.55,241.13,294.31,1637.41
J and J Grocery,40.75,82.65,133.99,73.27,23.43,118.78,204.89,266.79,43.66,4.99,17.14,0.0,84.19,65.79
Jack's Convenience #5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,0.0,0.0,0.0,0.0,1.0,0.0
Jacksons Food Stores #10,0.0,0.0,234.84,483.57,419.06,681.44,1197.31,817.55,879.33,762.97,532.01,222.51,519.22,2396.82
Jacksons Food Stores #105,712.93,3760.05,3603.6,3181.81,3752.29,3689.81,4741.95,4939.61,5415.59,4029.2,4413.45,2367.86,3717.35,16226.1
Jacksons Food Stores #117,0.0,773.29,2175.83,1985.77,1275.6,2176.87,3254.2,3109.36,3232.17,3441.3,2800.97,2056.27,2190.14,11530.71
Jacksons Food Stores #118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.23,1226.89,1217.51,215.64,2587.63
Jacksons Food Stores #119,665.09,1088.67,852.63,967.66,1154.21,1370.37,1254.57,1438.44,985.05,1303.82,1605.96,1268.42,1162.91,5163.25
Jacksons Food Stores #120,754.56,1256.79,1163.56,1064.07,1123.64,1144.72,1289.36,1789.21,1843.16,1397.66,1415.28,462.53,1225.38,5118.63
Jacksons Food Stores #125,0.0,222.55,570.8,524.07,964.29,1167.74,1549.77,1087.92,1849.63,1219.73,1659.45,831.82,970.65,5560.63
Jacksons Food Stores #127,0.0,0.0,0.0,153.78,559.55,176.26,465.65,588.91,486.17,681.7,708.35,461.55,356.83,2337.77
Jacksons Food Stores #13,126.92,452.0,666.93,611.27,632.49,429.86,357.82,414.42,706.08,350.98,697.35,359.67,483.82,2114.08
Jacksons Food Stores #137,0.0,0.0,0.0,0.0,16.85,20.52,53.24,75.48,79.21,126.24,118.44,72.43,46.87,396.32
Jacksons Food Stores #139,0.0,0.0,0.0,184.74,339.52,369.8,496.63,371.61,683.38,758.68,1159.76,630.93,416.25,3232.75
Jacksons Food Stores #14,17.13,95.02,133.58,208.37,302.9,429.99,408.8,556.08,605.44,394.88,372.87,335.77,321.74,1708.96
Jacksons Food Stores #143,0.0,23.98,53.98,9.78,13.07,27.13,32.41,69.24,319.95,140.41,162.99,32.75,73.81,656.1
Jacksons Food Stores #144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.18,1341.6,1507.63,244.78,2937.41
Jacksons Food Stores #145,0.0,0.0,0.0,17.45,160.5,92.8,189.75,87.08,196.67,378.93,261.58,63.92,120.72,901.1
Jacksons Food Stores #147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.39,158.02,204.06,42.87,514.47
Jacksons Food Stores #148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.96,475.95,643.7,94.72,1136.61
Jacksons Food Stores #149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.38,356.17,902.23,110.81,1329.78
Jacksons Food Stores #160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.35,2113.1,1885.83,348.77,4185.28
Jacksons Food Stores #162,330.25,650.68,937.84,557.39,372.31,739.32,768.08,1196.02,1150.58,1034.44,749.11,623.82,759.15,3557.95
Jacksons Food Stores #163,0.0,0.0,0.0,29.91,114.53,126.85,174.27,181.83,282.57,192.04,265.08,95.03,121.84,834.72
Jacksons Food Stores #164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.77,848.53,990.25,166.8,2001.55
Jacksons Food Stores #166,551.06,989.61,889.35,888.82,1223.03,1327.37,1345.88,1913.04,3792.65,2767.34,2925.31,4056.67,1889.18,13541.97
Jacksons Food Stores #167,1220.05,1725.59,1129.71,2024.72,2058.15,2244.89,2540.58,2959.46,3890.13,2500.87,2756.61,1669.39,2226.68,10817.0
Jacksons Food Stores #168,431.63,1005.22,848.03,575.7,973.41,880.64,1374.16,1631.46,1503.0,2153.74,1208.91,916.58,1125.21,5782.23
Jacksons Food Stores #169,0.0,0.0,0.0,50.41,176.23,196.44,181.32,273.52,345.56,285.14,398.4,229.33,178.03,1258.43
Jacksons Food Stores #170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.01,394.43,552.61,84.59,1015.05
Jacksons Food Stores #173,65.65,282.73,183.67,194.03,166.37,298.14,474.98,197.96,245.25,587.41,469.29,262.79,285.69,1564.74
Jacksons Food Stores #176,46.78,44.97,19.99,0.0,6.29,16.49,67.38,117.34,34.21,259.21,61.96,27.02,58.47,382.4
Jacksons Food Stores #179,298.11,930.05,582.5,462.24,696.06,860.57,827.11,895.85,975.53,1193.52,776.76,456.99,746.27,3402.8
Jacksons Food Stores #18,0.0,0.0,0.0,54.23,256.82,332.16,348.28,360.8,782.31,439.49,643.03,705.61,326.89,2570.44
Jacksons Food Stores #183,0.0,236.23,459.92,696.62,588.78,831.46,753.59,1066.22,970.91,1307.84,1176.89,707.76,733.02,4163.4
Jacksons Food Stores #184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.31,167.42,245.91,37.05,444.64
Jacksons Food Stores #196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.38,148.17,205.49,42.59,511.04
Jacksons Food Stores #198,814.96,2225.89,1701.14,1037.8,1027.63,1503.21,1580.35,1807.75,2456.66,2009.09,3117.25,1985.81,1772.3,9568.81
Jacksons Food Stores #2,1200.43,2500.87,2683.53,3019.4,3352.22,3107.16,3759.99,4530.0,4136.15,3527.27,5278.84,3500.38,3383.02,16442.64
Jacksons Food Stores #200,0.0,295.6,710.33,1303.04,1167.46,1076.33,1541.43,1465.13,1631.64,1996.83,1469.59,1088.3,1145.47,6186.36
Jacksons Food Stores #21,0.0,0.0,0.0,93.73,228.05,277.98,180.47,304.83,295.09,437.4,277.79,288.45,198.65,1298.73
Jacksons Food Stores #22,628.22,1003.71,1312.29,1266.95,1028.57,1467.27,1480.45,1700.89,1967.94,1868.1,1676.6,787.56,1349.05,6300.2
Jacksons Food Stores #23,0.0,0.0,0.0,83.4,112.25,96.36,110.28,150.07,157.98,436.77,435.6,227.4,150.84,1257.75
Jacksons Food Stores #237,141.42,312.18,246.09,240.92,152.23,252.75,180.34,356.53,191.85,333.86,312.81,141.84,238.57,980.36
Jacksons Food Stores #239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.94,1.66,19.94
Jacksons Food Stores #240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.25,597.47,738.23,115.16,1381.95
Jacksons Food Stores #243,262.14,835.62,591.8,739.8,424.73,884.07,672.95,503.7,755.7,1112.35,1056.82,653.31,707.75,3578.18
Jacksons Food Stores #245,514.65,641.54,656.8,982.08,665.5,680.58,762.66,1344.75,1518.22,1453.09,1866.8,1177.86,1022.04,6015.97
Jacksons Food Stores #25,152.51,493.66,598.32,823.69,1238.61,1114.66,1293.81,1356.87,1260.64,1126.74,1024.08,447.15,910.89,3858.61
Jacksons Food Stores #26,1525.46,2648.21,3059.65,2330.39,2756.54,2938.21,3393.79,3844.37,4324.69,3452.92,2442.16,1631.39,2862.32,11851.16
Jacksons Food Stores #27,0.0,0.0,0.0,239.24,298.7,251.52,549.02,346.1,373.83,257.18,625.76,422.96,280.36,1679.73
Jacksons Food Stores #28,673.47,1139.47,2038.83,2377.43,1946.97,2368.43,2407.18,3204.17,3758.86,3634.96,3979.29,2330.3,2488.28,13703.41
Jacksons Food Stores #3,57.9,155.9,296.39,98.58,26.05,60.05,7.98,26.32,30.51,119.66,0.0,0.0,73.28,150.17
Jacksons Food Stores #30,0.0,0.0,0.0,0.0,0.0,63.55,804.08,923.8,850.76,718.2,721.1,561.8,386.94,2851.86
Jacksons Food Stores #31,270.41,782.43,1010.1,755.46,1334.55,1542.47,1175.52,1226.42,1364.2,1865.48,2547.38,925.22,1233.3,6702.28
Jacksons Food Stores #32,0.0,0.0,0.0,73.51,215.92,103.72,147.23,144.47,243.28,461.43,564.7,294.45,187.39,1563.86
Jacksons Food Stores #33,0.0,0.0,0.0,44.85,157.85,144.19,312.21,450.8,544.57,593.43,868.59,775.54,324.34,2782.13
Jacksons Food Stores #34,551.0,960.46,707.99,681.61,831.02,700.39,945.22,1255.9,1676.05,1680.47,1935.09,1190.39,1092.97,6482.0
Jacksons Food Stores #35,0.0,0.0,1221.9,2165.31,2320.34,2900.76,4016.9,4214.64,5569.57,3706.56,4561.31,2689.12,2780.53,16526.56
Jacksons Food Stores #4,89.44,97.94,77.11,128.28,19.99,0.0,75.04,43.3,82.27,107.64,217.19,62.27,83.37,469.37
Jacksons Food Stores #49,50.61,334.24,275.88,251.31,165.6,83.95,759.02,555.05,341.2,429.02,446.56,516.64,350.76,1733.42
Jacksons Food Stores #50,0.0,92.59,171.81,190.41,390.02,278.92,207.63,421.37,477.26,433.06,424.6,810.11,324.81,2145.03
Jacksons Food Stores #51,445.24,1060.72,1128.2,1472.24,1218.01,1307.64,1850.36,2362.26,2818.44,2797.51,2504.69,1365.41,1694.23,9486.05
Jacksons Food Stores #53,256.88,657.23,704.34,875.7,548.58,971.8,1059.28,1459.41,1836.01,2068.4,2452.5,1632.99,1210.26,7989.9
Jacksons Food Stores #54,712.82,1672.53,1788.66,1747.97,1234.73,1854.16,2691.31,2633.47,2729.89,2518.24,2314.47,1569.17,1955.62,9131.77
Jacksons Food Stores #57,90.68,333.06,468.07,604.24,392.91,201.73,742.37,1169.88,717.35,551.99,680.39,592.22,545.41,2541.95
Jacksons Food Stores #59,1775.38,3591.95,3070.46,2612.3,3266.75,4312.36,5195.19,6785.06,8256.45,5346.17,4840.65,3320.32,4364.42,21763.59
Jacksons Food Stores #60,0.0,0.0,979.69,1575.47,2044.17,3300.78,3391.58,4391.76,3668.64,4140.27,5480.14,3328.28,2691.73,16617.33
Jacksons Food Stores #607,774.93,1511.5,1259.21,1483.02,908.71,747.24,974.49,1939.28,2560.92,2662.47,2399.7,1314.17,1544.64,8937.26
Jacksons Food Stores #61,188.15,687.09,664.13,489.86,684.2,548.86,977.21,1107.46,972.93,996.63,1416.69,1238.38,830.97,4624.63
